Features	Importance
Closeness_centrality	0.20606604237801687
logCPM	0.1916628452670297
Degree	0.13581860107837632
logFC	0.12424671006724397
Betweeness_centrality	0.08277545276088467
neigh_FC	0.08042409962770843
hsa-mir-1976	0.012894222345377996
hsa-mir-3653	0.012594783486736597
hsa-mir-326	0.012369784464559953
hsa-mir-2110	0.012322712845947072
hsa-mir-484	0.0121598278608252
hsa-mir-375	0.01194710361914688
hsa-mir-1249	0.011767337554162047
hsa-mir-760	0.009932882739522279
CNV	0.009363646955377326
neigh_CNV_FC	0.00765991380807089
neigh_CNV_normFC	0.007082133368835626
hsa-mir-1538	0.005490827207338755
Variant_Classification_Missense_Mutation	0.004956913064462122
hsa-mir-346	0.0039979355836773645
MutationAssessor_pred	0.003994118231761803
Variant_Classification_Silent	0.003984498217609859
LRT_pred	0.003162913843468184
fathmm-MKL_coding_pred	0.002934524725765363
Polyphen2_HDIV_pred	0.0022395890361675374
SIFT_pred	0.002235852643301957
MutationTaster_pred	0.002107072740034389
FATHMM_pred	0.0020062765478010354
Polyphen2_HVAR_pred	0.001977352010039939
PROVEAN_pred	0.0018269614845557913
Variant_Classification_Nonsense_Mutation	0.0018065567692722574
DOM_PF00028	0.0017786422425810039
Variant_Classification_Frame_Shift_Del	0.0016025417034369314
DOM_PF00001	0.0014340637327836842
MetaLR_pred	0.001197553887680384
MetaSVM_pred	0.0011799155570202371
Variant_Classification_Frame_Shift_Ins	0.001155511906564772
Variant_Classification_3'UTR	0.0011532424616471722
FC_Degree	0.0010408480687673263
FC_Closeness_centrality	0.0009733587600081695
FC_Betweeness_centrality	0.0009142706245200759
Variant_Classification_Intron	0.000908285184939983
DOM_PF03166	0.0006961009922993562
Variant_Classification_5'UTR	0.0006278076982582201
Variant_Classification_Splice_Site	0.0006207847135358254
Variant_Classification_Splice_Region	0.0003501660113918041
DOM_PF00520	0.00017561250141892
Variant_Classification_In_Frame_Ins	0.00010127643075159287
Variant_Classification_In_Frame_Del	0.00010056478216922302
Variant_Classification_Translation_Start_Site	6.908283866837581e-05
DOM_PF00870	4.77857030139363e-05
Variant_Classification_5'Flank	2.0902595780736974e-05
DOM_PF00613	1.448070975426461e-05
Variant_Classification_3'Flank	1.338273616881219e-05
DOM_PF00071	1.2602994534326645e-05
Variant_Classification_Nonstop_Mutation	9.075281386282514e-07
DOM_PF06346	8.153010876720436e-07
DOM_PF16551	0.0
DOM_PF12721	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF16630	0.0
DOM_PF16633	0.0
DOM_PF02166	0.0
DOM_PF16629	0.0
DOM_PF11411	0.0
DOM_PF07142	0.0
DOM_PF14825	0.0
DOM_PF15266	0.0
DOM_PF10513	0.0
DOM_PF16692	0.0
Variant_Classification_RNA	0.0
DOM_PF08718	0.0
DOM_PF06777	0.0
DOM_PF16210	0.0
DOM_PF13885	0.0
DOM_PF00129	0.0
DOM_PF15692	0.0
DOM_PF04680	0.0
DOM_PF12529	0.0
DOM_PF15444	0.0
DOM_PF02192	0.0
DOM_PF07710	0.0
