Features	Importance
Degree	0.24137618053378196
Closeness_centrality	0.23033298078958955
logCPM	0.1300003870029101
neigh_FC	0.11463611797056414
Betweeness_centrality	0.11089539195279165
logFC	0.08528697600336096
FATHMM_score	0.0073172934990310785
Variant_Classification_Nonsense_Mutation	0.005171008395201869
DOM_PF00071	0.004965985744370651
Variant_Classification_Missense_Mutation	0.0038625384843463955
MetaLR_score	0.0032443531705534023
phastCons7way_vertebrate	0.003109896476070164
hsa-mir-3653	0.002958186389326386
Variant_Classification_Frame_Shift_Del	0.002734914966987598
VEST3_score	0.002521722705103337
hsa-mir-484	0.0024509998024638906
phastCons20way_mammalian	0.0023933975724428824
hsa-mir-1976	0.0023016153371237477
PROVEAN_score	0.002272545818644355
MutationAssessor_score	0.0022361312509068033
phyloP20way_mammalian	0.0021405858569895483
SiPhy_29way_logOdds	0.0021358003852911035
SIFT_score	0.002095032838816005
Polyphen2_HVAR_score	0.002073093441843967
MetaSVM_score	0.002039629560721627
hsa-mir-326	0.002001123999034055
CADD_raw	0.001974731191586971
fathmm-MKL_coding_score	0.0017712763034196865
hsa-mir-375	0.00176796569031374
hsa-mir-346	0.0017460415136845227
hsa-mir-2110	0.001709704173282705
GERP++_RS	0.0016122782379019282
CADD_phred	0.0015861506810517264
hsa-mir-760	0.0015694874517105705
DOM_PF03166	0.001424967506189817
integrated_fitCons_score	0.0012970575488944508
Polyphen2_HDIV_score	0.0012005714454856296
hsa-mir-1249	0.0011141168386720412
hsa-mir-1538	0.0009489295001893391
phyloP7way_vertebrate	0.0008417145895799995
DANN_score	0.0008168986865754393
FC_Degree	0.0007833760052864509
MutationAssessor_pred	0.0007385834067367066
LRT_score	0.0005309522086344038
neigh_CNV_normFC	0.0005188983793088785
FC_Closeness_centrality	0.0004514984640039051
Variant_Classification_Frame_Shift_Ins	0.0004512801811304206
FC_Betweeness_centrality	0.0003549516375453488
DOM_PF00001	0.00035020845666838927
DOM_PF00028	0.0003189777466482147
neigh_CNV_FC	0.00031541956900230377
Variant_Classification_Silent	0.00029137450898370464
DOM_PF00520	0.0001940150016478901
PROVEAN_pred	0.0001627265880990214
Variant_Classification_Intron	0.00014638323187291346
Polyphen2_HVAR_pred	0.00010275004066431858
MutationTaster_score	7.002605725957995e-05
Variant_Classification_3'UTR	6.99410084471131e-05
Polyphen2_HDIV_pred	6.991692604635947e-05
MetaLR_pred	6.401558686580757e-05
FATHMM_pred	5.1060312837280524e-05
LRT_pred	2.7863375505321662e-05
DOM_PF07710	0.0
integrated_confidence_value	0.0
CNV	0.0
MetaSVM_pred	0.0
fathmm-MKL_coding_pred	0.0
Variant_Classification_RNA	0.0
Variant_Classification_5'UTR	0.0
DOM_PF12529	0.0
MutationTaster_pred	0.0
DOM_PF15444	0.0
DOM_PF12721	0.0
DOM_PF16551	0.0
DOM_PF00613	0.0
DOM_PF02192	0.0
Variant_Classification_Splice_Site	0.0
DOM_PF00870	0.0
DOM_PF11411	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
SIFT_pred	0.0
DOM_PF13853	0.0
DOM_PF16630	0.0
DOM_PF16633	0.0
DOM_PF02166	0.0
DOM_PF16629	0.0
DOM_PF07142	0.0
Variant_Classification_Splice_Region	0.0
DOM_PF14825	0.0
DOM_PF15266	0.0
DOM_PF06346	0.0
DOM_PF10513	0.0
DOM_PF16692	0.0
DOM_PF08718	0.0
DOM_PF06777	0.0
DOM_PF16210	0.0
DOM_PF13885	0.0
Variant_Classification_3'Flank	0.0
DOM_PF00129	0.0
DOM_PF15692	0.0
DOM_PF04680	0.0
