Features	Importance
logCPM	0.29224
Degree	0.19324000000000024
Closeness_centrality	0.17939999999999995
Betweeness_centrality	0.11931999999999987
logFC	0.08887999999999986
neigh_FC	0.08467999999999984
neigh_CNV_FC	0.021759999999999804
neigh_CNV_normFC	0.009599999999999978
hsa-mir-375	0.001800000000000001
hsa-mir-429	0.0015200000000000007
FATHMM_pred	0.0012000000000000003
hsa-mir-190b	0.0010400000000000003
CNV	0.0010400000000000003
hsa-mir-301b	0.0008800000000000002
hsa-mir-592	0.0008000000000000001
FC_Closeness_centrality	0.0005200000000000001
MutationTaster_pred	0.00043999999999999996
FC_Betweeness_centrality	0.00032
MutationAssessor_pred	0.00028000000000000003
Variant_Classification_Frame_Shift_Ins	0.00024
Polyphen2_HDIV_pred	0.00016
Variant_Classification_Silent	0.00016
FC_Degree	0.00016
MetaLR_pred	0.00011999999999999999
Variant_Classification_Frame_Shift_Del	8e-05
SIFT_pred	4e-05
MetaSVM_pred	4e-05
Variant_Classification_Missense_Mutation	4e-05
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Splice_Site	0.0
DOM_PF00613	0.0
DOM_PF10409	0.0
DOM_PF00361	0.0
DOM_PF00853	0.0
DOM_PF00907	0.0
DOM_PF15444	0.0
DOM_PF04553	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_3'Flank	0.0
DOM_PF16454	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Intron	0.0
Variant_Classification_Nonsense_Mutation	0.0
fathmm-MKL_coding_pred	0.0
PROVEAN_pred	0.0
LRT_pred	0.0
Polyphen2_HVAR_pred	0.0
DOM_PF02192	0.0
DOM_PF00792	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF00119	0.0
DOM_PF03154	0.0
DOM_PF02312	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
DOM_PF00028	0.0
DOM_PF13631	0.0
DOM_PF15260	0.0
DOM_PF07710	0.0
DOM_PF06229	0.0
DOM_PF00320	0.0
DOM_PF15991	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
DOM_PF06455	0.0
DOM_PF00146	0.0
DOM_PF00507	0.0
DOM_PF01059	0.0
DOM_PF00870	0.0
DOM_PF15504	0.0
