Features	Importance
Degree	0.2721799919469986
Betweeness_centrality	0.1456103062619022
Closeness_centrality	0.13744983897423887
logCPM	0.1168012405682612
logFC	0.08328243158258261
DOM_PF00870	0.0748194219752202
neigh_FC	0.04591777487467388
FATHMM_pred	0.029085576184129838
LRT_pred	0.016715250207041118
MetaLR_pred	0.014938103452643743
MetaSVM_pred	0.01098969928268819
MutationAssessor_pred	0.008016502511502634
PROVEAN_pred	0.0075052353626874286
SIFT_pred	0.003691539707485307
hsa-mir-375	0.0034925859256697465
hsa-mir-190b	0.0034303718344574335
hsa-mir-429	0.003115485915984476
Polyphen2_HDIV_pred	0.0027702587882890654
hsa-mir-592	0.0025870817323830945
MutationTaster_pred	0.0023664040213482516
FC_Betweeness_centrality	0.0021397298166215117
hsa-mir-301b	0.001715990881948555
FC_Closeness_centrality	0.0016908482054163664
fathmm-MKL_coding_pred	0.001558149554338947
neigh_CNV_FC	0.0015476106961874985
Polyphen2_HVAR_pred	0.0013564891525471429
CNV	0.0011484356301524337
FC_Degree	0.0010549438378777507
DOM_PF00613	0.0009945936494049797
neigh_CNV_normFC	0.0008965276240381723
Variant_Classification_Missense_Mutation	0.0006949536181401297
Variant_Classification_Nonsense_Mutation	0.0001320807891028653
Variant_Classification_In_Frame_Del	0.000126376342636286
Variant_Classification_Silent	0.0001112426444454423
Variant_Classification_Frame_Shift_Del	6.692644695418626e-05
DOM_PF13853	0.0
Variant_Classification_5'Flank	0.0
DOM_PF00361	0.0
DOM_PF00853	0.0
DOM_PF00907	0.0
DOM_PF15444	0.0
DOM_PF04553	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Intron	0.0
DOM_PF10409	0.0
DOM_PF02192	0.0
DOM_PF00119	0.0
DOM_PF00320	0.0
DOM_PF03154	0.0
DOM_PF02312	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
DOM_PF00028	0.0
DOM_PF13631	0.0
Variant_Classification_IGR	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
DOM_PF15991	0.0
DOM_PF16454	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
DOM_PF06455	0.0
DOM_PF00146	0.0
DOM_PF00507	0.0
DOM_PF01059	0.0
Variant_Classification_In_Frame_Ins	0.0
DOM_PF07710	0.0
DOM_PF00792	0.0
DOM_PF15504	0.0
