Features	Importance
FATHMM_score	0.07999999999999999
VEST3_score	0.06999999999999999
fathmm-MKL_coding_score	0.05800000000000001
MetaSVM_score	0.055999999999999994
GERP++_RS	0.046000000000000006
MetaLR_score	0.046000000000000006
SiPhy_29way_logOdds	0.046
phastCons20way_mammalian	0.046
integrated_fitCons_score	0.046
phyloP20way_mammalian	0.044
CADD_raw	0.04
DOM_PF00180	0.031999999999999994
Polyphen2_HVAR_score	0.031999999999999994
MutationAssessor_score	0.03
Variant_Classification_Missense_Mutation	0.03
DOM_PF00870	0.027999999999999997
LRT_score	0.027999999999999997
phastCons7way_vertebrate	0.024
SIFT_score	0.024
MutationTaster_score	0.02
CADD_phred	0.02
PROVEAN_score	0.02
Variant_Classification_Silent	0.019999999999999997
DANN_score	0.016
DOM_PF00505	0.012
DOM_PF00757	0.012
phyloP7way_vertebrate	0.012
Polyphen2_HDIV_score	0.012
DOM_PF07710	0.01
Variant_Classification_Frame_Shift_Del	0.01
Variant_Classification_Nonsense_Mutation	0.006
Variant_Classification_In_Frame_Ins	0.004
Variant_Classification_Frame_Shift_Ins	0.004
Variant_Classification_In_Frame_Del	0.004
integrated_confidence_value	0.004
LRT_pred	0.004
MutationAssessor_pred	0.002
MutationTaster_pred	0.002
DOM_PF12301	0.0
DOM_PF12540	0.0
DOM_PF14642	0.0
DOM_PF15664	0.0
DOM_PF10581	0.0
DOM_PF09040	0.0
DOM_PF16210	0.0
DOM_PF05028	0.0
DOM_PF01500	0.0
DOM_PF13885	0.0
DOM_PF07544	0.0
DOM_PF07458	0.0
DOM_PF00277	0.0
DOM_PF10409	0.0
DOM_PF16454	0.0
DOM_PF05392	0.0
Variant_Classification_Intron	0.0
DOM_PF15482	0.0
DOM_PF08180	0.0
Polyphen2_HDIV_pred	0.0
Polyphen2_HVAR_pred	0.0
FATHMM_pred	0.0
PROVEAN_pred	0.0
fathmm-MKL_coding_pred	0.0
MetaSVM_pred	0.0
MetaLR_pred	0.0
SIFT_pred	0.0
Variant_Classification_RNA	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF05206	0.0
