Features	Importance
DOM_PF00071	0.16615316259660284
DOM_PF00870	0.09976937301594929
Variant_Classification_Missense_Mutation	0.09707011630817952
Variant_Classification_Silent	0.0949774704756727
DOM_PF00613	0.04285050293061537
PROVEAN_score	0.0343713113258443
MutationAssessor_score	0.03137826343116144
VEST3_score	0.02779055332954897
fathmm-MKL_coding_score	0.02766181216618927
integrated_fitCons_score	0.02733192751486882
SiPhy_29way_logOdds	0.0241803711623982
GERP++_RS	0.023832414454184846
phastCons7way_vertebrate	0.02311763079223147
FATHMM_score	0.022786415081527952
DOM_PF03166	0.021964956029519464
phyloP20way_mammalian	0.021775764278407668
MetaSVM_score	0.021327397373264275
SIFT_score	0.019649367809284453
MetaLR_score	0.017550567962184824
CADD_raw	0.016816942705623
DOM_PF02192	0.016149228096633668
phastCons20way_mammalian	0.016086239899418882
phyloP7way_vertebrate	0.0155030601369267
DANN_score	0.012674742842496822
CADD_phred	0.011983831402075588
Polyphen2_HVAR_score	0.011946433551557738
Polyphen2_HDIV_score	0.00881763366681103
MutationTaster_score	0.007497380074041005
LRT_score	0.007158340567100509
Variant_Classification_Nonsense_Mutation	0.005865171199111721
MutationAssessor_pred	0.0039047658239362197
Variant_Classification_Frame_Shift_Del	0.002459186157318811
LRT_pred	0.0024486463646689847
Variant_Classification_Frame_Shift_Ins	0.001814690732894749
SIFT_pred	0.001339044247513815
PROVEAN_pred	0.0012747132079663937
DOM_PF07710	0.0012162240741504916
Variant_Classification_In_Frame_Del	0.0011977276535965434
Variant_Classification_Splice_Region	0.0010898930170263799
Polyphen2_HVAR_pred	0.0010752594238785389
DOM_PF00028	0.001052222670539006
MetaSVM_pred	0.000935342481801014
Polyphen2_HDIV_pred	0.0008387824071533712
FATHMM_pred	0.0008248694798684857
MetaLR_pred	0.0007558086419142796
fathmm-MKL_coding_pred	0.0006011624407705122
Variant_Classification_In_Frame_Ins	0.00043068574551042573
MutationTaster_pred	0.00042542460968209657
integrated_confidence_value	0.00014317689327864418
DOM_PF00520	0.0001205196339803554
DOM_PF00001	1.3472113118617437e-05
DOM_PF06777	0.0
DOM_PF08718	0.0
DOM_PF16210	0.0
DOM_PF13885	0.0
DOM_PF10513	0.0
DOM_PF00129	0.0
DOM_PF15692	0.0
DOM_PF04680	0.0
DOM_PF16551	0.0
DOM_PF12721	0.0
DOM_PF15444	0.0
DOM_PF16692	0.0
Variant_Classification_3'UTR	0.0
DOM_PF06346	0.0
DOM_PF15266	0.0
Variant_Classification_Intron	0.0
Variant_Classification_RNA	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF16630	0.0
DOM_PF16633	0.0
DOM_PF02166	0.0
DOM_PF16629	0.0
DOM_PF11411	0.0
DOM_PF07142	0.0
DOM_PF14825	0.0
DOM_PF12529	0.0
