Features	Importance
logCPM	0.16212000000000018
logFC	0.13639999999999985
Degree	0.12243999999999976
Closeness_centrality	0.0943599999999998
Betweeness_centrality	0.08463999999999978
neigh_FC	0.08163999999999959
integrated_fitCons_score	0.08027999999999995
FATHMM_score	0.049639999999999546
fathmm-MKL_coding_score	0.0315199999999997
MutationAssessor_score	0.01667999999999985
hsa-mir-592	0.013479999999999916
SiPhy_29way_logOdds	0.012359999999999944
phastCons7way_vertebrate	0.012039999999999933
MutationTaster_score	0.010879999999999952
Polyphen2_HVAR_score	0.010159999999999966
VEST3_score	0.009959999999999967
PROVEAN_score	0.008359999999999998
DOM_PF00028	0.00832
MetaLR_score	0.008280000000000001
hsa-mir-429	0.007920000000000007
GERP++_RS	0.006600000000000005
SIFT_score	0.004520000000000003
MetaSVM_score	0.004320000000000003
Polyphen2_HDIV_score	0.004080000000000003
hsa-mir-375	0.0028800000000000015
FC_Degree	0.0026400000000000013
CADD_raw	0.0026000000000000016
neigh_CNV_FC	0.0024800000000000013
FC_Closeness_centrality	0.002200000000000001
phyloP20way_mammalian	0.0014400000000000005
neigh_CNV_normFC	0.001
hsa-mir-301b	0.0009200000000000002
phyloP7way_vertebrate	0.00072
hsa-mir-190b	0.00064
FC_Betweeness_centrality	0.0004799999999999999
phastCons20way_mammalian	0.0004
CADD_phred	0.00032
LRT_score	0.00016
CNV	8e-05
LRT_pred	4e-05
MutationTaster_pred	0.0
DOM_PF00361	0.0
DOM_PF06455	0.0
DOM_PF00146	0.0
DOM_PF00507	0.0
DOM_PF01059	0.0
DOM_PF00870	0.0
DOM_PF07710	0.0
DOM_PF00792	0.0
DOM_PF16454	0.0
DOM_PF02192	0.0
DOM_PF00613	0.0
DOM_PF10409	0.0
DOM_PF00853	0.0
MutationAssessor_pred	0.0
DOM_PF00907	0.0
Polyphen2_HVAR_pred	0.0
DOM_PF04553	0.0
DOM_PF00125	0.0
Polyphen2_HDIV_pred	0.0
MetaSVM_pred	0.0
fathmm-MKL_coding_pred	0.0
DANN_score	0.0
PROVEAN_pred	0.0
FATHMM_pred	0.0
DOM_PF15444	0.0
DOM_PF15991	0.0
DOM_PF09040	0.0
Variant_Classification_In_Frame_Del	0.0
integrated_confidence_value	0.0
Variant_Classification_Missense_Mutation	0.0
Variant_Classification_Silent	0.0
Variant_Classification_Nonsense_Mutation	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_Intron	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Translation_Start_Site	0.0
DOM_PF00320	0.0
SIFT_pred	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF00119	0.0
DOM_PF03154	0.0
DOM_PF02312	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
MetaLR_pred	0.0
DOM_PF13631	0.0
DOM_PF15504	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
Variant_Classification_Nonstop_Mutation	0.0
