Features	Importance
DOM_PF00180	0.222478184379275
DOM_PF00870	0.16722449895096006
Variant_Classification_Silent	0.06452097892626937
Variant_Classification_Missense_Mutation	0.06427264228695714
DOM_PF00505	0.04238554144955081
FATHMM_score	0.03072407966269665
phastCons20way_mammalian	0.024205081262535757
SiPhy_29way_logOdds	0.022002596593987116
GERP++_RS	0.021975694450662074
phyloP20way_mammalian	0.021649948762273937
VEST3_score	0.021431735753831994
integrated_fitCons_score	0.020576151622829806
MetaSVM_score	0.02050348766151353
MetaLR_score	0.01982149224148971
fathmm-MKL_coding_score	0.01963973652101003
SIFT_score	0.01848845153725315
CADD_raw	0.017066505027188872
phastCons7way_vertebrate	0.01553120283426723
PROVEAN_score	0.015337383861711212
MutationAssessor_score	0.014669958938127406
CADD_phred	0.012755563246344083
Polyphen2_HVAR_score	0.012345335611431895
DANN_score	0.012070839034072215
MutationTaster_score	0.011595966225149487
LRT_score	0.01140911809992641
Variant_Classification_Frame_Shift_Del	0.01123005604160888
Variant_Classification_Frame_Shift_Ins	0.008939809513801703
Polyphen2_HDIV_score	0.008114207030349258
phyloP7way_vertebrate	0.008018700715592865
DOM_PF07710	0.005829965323901043
Variant_Classification_Nonsense_Mutation	0.005400685957577926
Variant_Classification_In_Frame_Ins	0.005124200334709176
DOM_PF00757	0.0043349812601919885
MutationAssessor_pred	0.002138461901401322
Variant_Classification_In_Frame_Del	0.0018217529694128968
LRT_pred	0.001738858883998899
Polyphen2_HVAR_pred	0.0014849651613267536
Polyphen2_HDIV_pred	0.0014111447637401254
PROVEAN_pred	0.001402545563300321
integrated_confidence_value	0.0013594087096388493
SIFT_pred	0.0010827569170459676
MetaSVM_pred	0.0009505387135924759
Variant_Classification_Splice_Region	0.0009476437551685717
MutationTaster_pred	0.0009181734285838027
MetaLR_pred	0.0008228657735162095
Variant_Classification_Translation_Start_Site	0.0007613220238666017
DOM_PF10409	0.0005825115894149559
fathmm-MKL_coding_pred	0.00048311701690268447
FATHMM_pred	0.0004191517100416834
DOM_PF07544	0.0
DOM_PF16210	0.0
DOM_PF01500	0.0
DOM_PF13885	0.0
DOM_PF15664	0.0
DOM_PF09040	0.0
DOM_PF16454	0.0
DOM_PF00277	0.0
DOM_PF07458	0.0
DOM_PF10581	0.0
DOM_PF05028	0.0
Variant_Classification_Intron	0.0
DOM_PF14642	0.0
DOM_PF12540	0.0
DOM_PF05392	0.0
DOM_PF12301	0.0
DOM_PF15482	0.0
DOM_PF08180	0.0
DOM_PF13853	0.0
Variant_Classification_IGR	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_RNA	0.0
DOM_PF05206	0.0
