Features	Importance
DOM_PF00870	0.3163319794993034
MutationAssessor_pred	0.14506276769957638
LRT_pred	0.10376933978332772
MetaLR_pred	0.07183953226406886
SIFT_pred	0.05739645657990166
DOM_PF00613	0.05663463980925465
Polyphen2_HVAR_pred	0.05219677141765722
MutationTaster_pred	0.0450046649673354
Polyphen2_HDIV_pred	0.03933142011194538
FATHMM_pred	0.03585347793062627
PROVEAN_pred	0.03403821877901165
MetaSVM_pred	0.018864317035569362
fathmm-MKL_coding_pred	0.009884254858976559
DOM_PF00792	0.004973460480766306
DOM_PF02192	0.004056313300580341
Variant_Classification_Missense_Mutation	0.0019373705630643513
DOM_PF00028	0.00128119268444538
DOM_PF07710	0.0010488143611169817
Variant_Classification_Nonsense_Mutation	0.00019648947524521527
Variant_Classification_Silent	0.0001536185778046243
Variant_Classification_Intron	0.00010193236714975846
Variant_Classification_Splice_Site	3.221476510067113e-05
Variant_Classification_Translation_Start_Site	1.0752688172043007e-05
DOM_PF06455	0.0
DOM_PF00146	0.0
DOM_PF00125	0.0
DOM_PF09040	0.0
DOM_PF00507	0.0
DOM_PF15991	0.0
DOM_PF10409	0.0
DOM_PF01059	0.0
DOM_PF16454	0.0
DOM_PF06229	0.0
DOM_PF00361	0.0
DOM_PF00853	0.0
DOM_PF00907	0.0
DOM_PF15444	0.0
DOM_PF00320	0.0
DOM_PF00119	0.0
DOM_PF15260	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Nonstop_Mutation	0.0
DOM_PF15504	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF03154	0.0
DOM_PF02312	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
DOM_PF13631	0.0
DOM_PF04553	0.0
