Features	Importance
FATHMM_score	0.11963999999999979
GERP++_RS	0.0943999999999999
integrated_fitCons_score	0.0853999999999998
fathmm-MKL_coding_score	0.07035999999999971
SiPhy_29way_logOdds	0.06659999999999953
MutationAssessor_score	0.06047999999999953
Polyphen2_HVAR_score	0.05135999999999955
VEST3_score	0.04891999999999965
phastCons7way_vertebrate	0.0476799999999996
PROVEAN_score	0.03963999999999972
SIFT_score	0.035839999999999705
phastCons20way_mammalian	0.03291999999999975
DANN_score	0.030119999999999723
MetaLR_score	0.029639999999999795
phyloP20way_mammalian	0.0262799999999998
MetaSVM_score	0.02519999999999983
CADD_raw	0.020799999999999878
DOM_PF10409	0.019279999999999766
DOM_PF00613	0.017199999999999813
Polyphen2_HDIV_score	0.016079999999999914
DOM_PF00907	0.015999999999999834
MutationTaster_score	0.014119999999999926
phyloP7way_vertebrate	0.01023999999999997
DOM_PF00792	0.006560000000000005
PROVEAN_pred	0.004880000000000003
LRT_score	0.0027200000000000015
CADD_phred	0.001880000000000001
LRT_pred	0.0014800000000000006
DOM_PF02192	0.0012400000000000004
MutationTaster_pred	0.0010400000000000003
DOM_PF00028	0.0010000000000000002
DOM_PF00870	0.0009200000000000002
MutationAssessor_pred	4e-05
DOM_PF07710	4e-05
DOM_PF03154	0.0
DOM_PF15991	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
DOM_PF13631	0.0
DOM_PF15504	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
DOM_PF00320	0.0
DOM_PF06455	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
DOM_PF00361	0.0
DOM_PF00146	0.0
DOM_PF00507	0.0
DOM_PF01059	0.0
DOM_PF15444	0.0
DOM_PF16454	0.0
DOM_PF00853	0.0
DOM_PF02312	0.0
Variant_Classification_5'UTR	0.0
DOM_PF00119	0.0
DOM_PF13853	0.0
Polyphen2_HDIV_pred	0.0
Polyphen2_HVAR_pred	0.0
FATHMM_pred	0.0
fathmm-MKL_coding_pred	0.0
MetaSVM_pred	0.0
MetaLR_pred	0.0
integrated_confidence_value	0.0
Variant_Classification_Missense_Mutation	0.0
Variant_Classification_Silent	0.0
Variant_Classification_Nonsense_Mutation	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_Intron	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Frame_Shift_Ins	0.0
SIFT_pred	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF04553	0.0
