Features	Importance
MetaLR_score	0.1286415457834628
DOM_PF00870	0.11057092644638751
FATHMM_score	0.10991063043856815
VEST3_score	0.1060164792648028
fathmm-MKL_coding_score	0.07223316028927691
integrated_fitCons_score	0.05801003945761483
MetaSVM_score	0.0491554571022895
MutationAssessor_score	0.04877234930920808
GERP++_RS	0.046959503642038415
SiPhy_29way_logOdds	0.02859346951242806
phastCons7way_vertebrate	0.02803916124989646
phastCons20way_mammalian	0.025717272480933376
MutationAssessor_pred	0.01990720469031964
phyloP7way_vertebrate	0.01970443749427155
Polyphen2_HVAR_score	0.017202361884143147
CADD_raw	0.016295376284552535
CADD_phred	0.015646435200811583
PROVEAN_score	0.0147220420055331
FATHMM_pred	0.013072948271063686
SIFT_score	0.01284333969478075
DANN_score	0.012617898456248507
DOM_PF00613	0.011115887944851756
MetaSVM_pred	0.009041591268810689
MetaLR_pred	0.0068893695488836705
Polyphen2_HDIV_score	0.006553220754867833
phyloP20way_mammalian	0.0032532896485771806
Polyphen2_HDIV_pred	0.002761867645267239
LRT_score	0.0026001906256007605
LRT_pred	0.0012964244525302817
PROVEAN_pred	0.001177136389360498
SIFT_pred	0.0006789827626188451
DOM_PF06229	0.0
DOM_PF00146	0.0
DOM_PF15504	0.0
DOM_PF13631	0.0
DOM_PF00320	0.0
DOM_PF15991	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
DOM_PF00028	0.0
DOM_PF06455	0.0
DOM_PF15260	0.0
DOM_PF10409	0.0
DOM_PF00507	0.0
DOM_PF01059	0.0
DOM_PF07710	0.0
DOM_PF00792	0.0
DOM_PF16454	0.0
DOM_PF02192	0.0
DOM_PF00115	0.0
DOM_PF00361	0.0
DOM_PF00853	0.0
DOM_PF00907	0.0
DOM_PF15444	0.0
DOM_PF00510	0.0
Variant_Classification_5'UTR	0.0
DOM_PF02312	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Polyphen2_HVAR_pred	0.0
MutationTaster_score	0.0
MutationTaster_pred	0.0
fathmm-MKL_coding_pred	0.0
integrated_confidence_value	0.0
Variant_Classification_Missense_Mutation	0.0
Variant_Classification_Silent	0.0
Variant_Classification_Nonsense_Mutation	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_Intron	0.0
Variant_Classification_RNA	0.0
Variant_Classification_3'UTR	0.0
DOM_PF03154	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF00119	0.0
DOM_PF04553	0.0
