Features	Importance
Degree	0.18339999999999998
Closeness_centrality	0.15411999999999995
logCPM	0.14475999999999983
Betweeness_centrality	0.08647999999999982
neigh_FC	0.08535999999999982
logFC	0.07235999999999976
GERP++_RS	0.028679999999999775
FATHMM_score	0.028319999999999804
MetaLR_score	0.024159999999999744
phastCons20way_mammalian	0.017599999999999894
DANN_score	0.01427999999999994
integrated_fitCons_score	0.013359999999999945
Polyphen2_HVAR_score	0.01311999999999993
phastCons7way_vertebrate	0.01243999999999996
hsa-mir-429	0.012239999999999952
SiPhy_29way_logOdds	0.00991999999999998
hsa-mir-190b	0.00947999999999999
MutationAssessor_score	0.00911999999999999
fathmm-MKL_coding_score	0.009039999999999987
hsa-mir-301b	0.008280000000000001
PROVEAN_score	0.008200000000000002
hsa-mir-375	0.007360000000000005
CADD_raw	0.007320000000000005
VEST3_score	0.007200000000000006
hsa-mir-592	0.006920000000000005
MetaSVM_score	0.005720000000000005
SIFT_score	0.005520000000000004
Polyphen2_HDIV_score	0.0031600000000000018
MutationTaster_score	0.0029600000000000017
phyloP20way_mammalian	0.002840000000000002
LRT_score	0.0015600000000000008
phyloP7way_vertebrate	0.0012000000000000003
CADD_phred	0.0011600000000000004
LRT_pred	0.0009200000000000002
CNV	0.00052
neigh_CNV_FC	0.00032
DOM_PF00028	0.00011999999999999999
MutationTaster_pred	0.00011999999999999999
DOM_PF00320	8e-05
neigh_CNV_normFC	8e-05
MutationAssessor_pred	8e-05
PROVEAN_pred	8e-05
FATHMM_pred	4e-05
Variant_Classification_RNA	0.0
DOM_PF04553	0.0
DOM_PF00870	0.0
DOM_PF07710	0.0
DOM_PF00792	0.0
DOM_PF16454	0.0
DOM_PF02192	0.0
DOM_PF00613	0.0
DOM_PF10409	0.0
DOM_PF00361	0.0
DOM_PF00853	0.0
DOM_PF00907	0.0
DOM_PF15444	0.0
Variant_Classification_Silent	0.0
Variant_Classification_Nonsense_Mutation	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_Missense_Mutation	0.0
integrated_confidence_value	0.0
MetaLR_pred	0.0
MetaSVM_pred	0.0
fathmm-MKL_coding_pred	0.0
FC_Degree	0.0
FC_Closeness_centrality	0.0
FC_Betweeness_centrality	0.0
Polyphen2_HVAR_pred	0.0
Polyphen2_HDIV_pred	0.0
DOM_PF01059	0.0
DOM_PF00507	0.0
DOM_PF00146	0.0
DOM_PF00119	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
SIFT_pred	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF03154	0.0
DOM_PF06455	0.0
DOM_PF02312	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
Variant_Classification_Intron	0.0
DOM_PF13631	0.0
DOM_PF15504	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
Variant_Classification_Frame_Shift_Del	0.0
DOM_PF15991	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
Variant_Classification_Nonstop_Mutation	0.0
