Features	Importance
FATHMM_score	0.08200000000000003
SiPhy_29way_logOdds	0.05400000000000002
MutationAssessor_score	0.0526666666666667
phyloP20way_mammalian	0.05066666666666668
DANN_score	0.05000000000000002
fathmm-MKL_coding_score	0.0466666666666667
integrated_fitCons_score	0.04600000000000002
phastCons7way_vertebrate	0.04466666666666668
CADD_raw	0.04266666666666668
phyloP7way_vertebrate	0.03666666666666667
PROVEAN_score	0.03533333333333334
SIFT_score	0.034000000000000016
VEST3_score	0.032000000000000015
DOM_PF00028	0.031333333333333345
GERP++_RS	0.028666666666666677
MetaSVM_score	0.02600000000000001
DOM_PF02192	0.020000000000000007
DOM_PF00001	0.020000000000000007
DOM_PF00613	0.020000000000000007
DOM_PF00071	0.020000000000000007
DOM_PF00520	0.019333333333333338
Variant_Classification_Nonsense_Mutation	0.019333333333333338
DOM_PF03166	0.01866666666666667
Variant_Classification_Frame_Shift_Del	0.01866666666666667
phastCons20way_mammalian	0.018666666666666668
CADD_phred	0.018000000000000002
MetaLR_score	0.016666666666666666
Polyphen2_HDIV_score	0.014000000000000004
Polyphen2_HVAR_score	0.014
Variant_Classification_Frame_Shift_Ins	0.013333333333333336
Variant_Classification_Missense_Mutation	0.012666666666666668
MutationTaster_score	0.012
LRT_score	0.010666666666666666
Variant_Classification_In_Frame_Ins	0.010666666666666666
Variant_Classification_Silent	0.006666666666666666
Variant_Classification_Splice_Region	0.002
MutationAssessor_pred	0.0006666666666666666
integrated_confidence_value	0.0006666666666666666
DOM_PF08718	0.0
DOM_PF06346	0.0
DOM_PF15266	0.0
DOM_PF14825	0.0
DOM_PF10513	0.0
DOM_PF16692	0.0
DOM_PF07142	0.0
DOM_PF07710	0.0
DOM_PF00129	0.0
DOM_PF06777	0.0
DOM_PF16210	0.0
DOM_PF13885	0.0
DOM_PF00870	0.0
DOM_PF15692	0.0
DOM_PF16551	0.0
DOM_PF15444	0.0
DOM_PF12721	0.0
DOM_PF04680	0.0
DOM_PF11411	0.0
Variant_Classification_3'UTR	0.0
DOM_PF16629	0.0
DOM_PF02166	0.0
Polyphen2_HDIV_pred	0.0
Polyphen2_HVAR_pred	0.0
LRT_pred	0.0
MutationTaster_pred	0.0
FATHMM_pred	0.0
PROVEAN_pred	0.0
fathmm-MKL_coding_pred	0.0
MetaSVM_pred	0.0
MetaLR_pred	0.0
Variant_Classification_Intron	0.0
Variant_Classification_RNA	0.0
Variant_Classification_5'UTR	0.0
SIFT_pred	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF16630	0.0
DOM_PF16633	0.0
DOM_PF12529	0.0
