Features	Importance
Closeness_centrality	0.22332922908582487
logCPM	0.18202508508388332
logFC	0.16183719993288428
Degree	0.14852173165656748
neigh_FC	0.11112758437470037
Betweeness_centrality	0.09829653693908448
neigh_CNV_FC	0.021999694822768163
hsa-mir-375	0.007280159221216904
hsa-mir-592	0.00711812636692887
hsa-mir-190b	0.006855232410889876
hsa-mir-429	0.006650050325978344
hsa-mir-301b	0.006366573618382164
FC_Degree	0.004860328655451102
neigh_CNV_normFC	0.0031655642260697485
FC_Closeness_centrality	0.0026779583059794317
CNV	0.0019786876684085904
FC_Betweeness_centrality	0.0007882042689040079
Variant_Classification_Silent	0.0005583407435157375
MutationAssessor_pred	0.0004835916752316539
LRT_pred	0.0003657952969303488
Polyphen2_HVAR_pred	0.00034263726662248924
FATHMM_pred	0.0002982790070864737
Polyphen2_HDIV_pred	0.00029508859118515865
MutationTaster_pred	0.0002740485220050198
MetaLR_pred	0.0002655902346902593
PROVEAN_pred	0.00024631784280525193
DOM_PF00028	0.0002406406098801418
Variant_Classification_3'UTR	0.00023955470279592996
SIFT_pred	0.00022833568702940372
fathmm-MKL_coding_pred	0.0002221769083509148
MetaSVM_pred	0.00021395318170585722
Variant_Classification_Intron	0.00016777395404838665
Variant_Classification_Nonsense_Mutation	0.00013894387275120403
Variant_Classification_Missense_Mutation	0.00012675964675036992
Variant_Classification_Frame_Shift_Del	0.00012303691573724052
Variant_Classification_Frame_Shift_Ins	0.00010920450751803002
Variant_Classification_5'UTR	4.622990924614888e-05
Variant_Classification_Splice_Site	4.141967830076176e-05
Variant_Classification_In_Frame_Ins	2.8729353550542408e-05
Variant_Classification_Splice_Region	2.8155634951963858e-05
Variant_Classification_In_Frame_Del	1.654894090107622e-05
Variant_Classification_3'Flank	1.4420217733945857e-05
Variant_Classification_5'Flank	4.301904084110226e-06
DOM_PF00907	1.2269560619804745e-06
DOM_PF00870	4.629900049357701e-07
DOM_PF00613	2.4838465827133955e-07
Variant_Classification_Nonstop_Mutation	2.398999443200846e-07
DOM_PF10409	0.0
Variant_Classification_Translation_Start_Site	0.0
DOM_PF04553	0.0
Variant_Classification_RNA	0.0
DOM_PF15444	0.0
DOM_PF00853	0.0
DOM_PF00361	0.0
Variant_Classification_IGR	0.0
DOM_PF02192	0.0
DOM_PF13853	0.0
DOM_PF00320	0.0
DOM_PF00119	0.0
DOM_PF03154	0.0
DOM_PF02312	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
DOM_PF13631	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
DOM_PF15991	0.0
DOM_PF16454	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
DOM_PF06455	0.0
DOM_PF00146	0.0
DOM_PF00507	0.0
DOM_PF01059	0.0
DOM_PF07710	0.0
DOM_PF00792	0.0
DOM_PF15504	0.0
