Features	Importance
DOM_PF00071	0.5123198674326424
Variant_Classification_Missense_Mutation	0.10607310000631205
DOM_PF00613	0.10046244252665881
Variant_Classification_Silent	0.035114291635252606
Variant_Classification_Frame_Shift_Del	0.030119767273657172
FATHMM_score	0.02805711413429159
SIFT_score	0.023349013273597206
Variant_Classification_Nonsense_Mutation	0.017422636962872447
MetaLR_score	0.01047178902905078
MutationAssessor_score	0.010013715106624403
SiPhy_29way_logOdds	0.0097012026853376
integrated_fitCons_score	0.008667994319878896
DANN_score	0.008362849447230463
Polyphen2_HVAR_score	0.007953659210092452
CADD_raw	0.00763247734324388
phastCons20way_mammalian	0.007568252609390729
LRT_score	0.007361103233619799
MetaSVM_score	0.007245103622910384
CADD_phred	0.0066829274604624945
phastCons7way_vertebrate	0.006476056365758066
DOM_PF00028	0.006267300316135618
PROVEAN_score	0.005656769336223556
GERP++_RS	0.005504287581906741
VEST3_score	0.005044066214123605
DOM_PF03166	0.0039443605620432835
phyloP20way_mammalian	0.003920944984376252
fathmm-MKL_coding_score	0.0033764450232196914
DOM_PF02192	0.0029393210758228107
Variant_Classification_Frame_Shift_Ins	0.002512868637496063
Polyphen2_HDIV_score	0.0023540070731958218
DOM_PF00001	0.002343055612727291
DOM_PF00520	0.002141541927370612
MutationTaster_score	0.0017110806254265626
phyloP7way_vertebrate	0.0006213330092496495
FATHMM_pred	0.000607254341798422
DOM_PF06777	0.0
DOM_PF07142	0.0
DOM_PF14825	0.0
DOM_PF15266	0.0
DOM_PF06346	0.0
DOM_PF10513	0.0
DOM_PF11411	0.0
DOM_PF16692	0.0
DOM_PF08718	0.0
DOM_PF00870	0.0
DOM_PF16210	0.0
DOM_PF13885	0.0
DOM_PF07710	0.0
DOM_PF00129	0.0
DOM_PF15444	0.0
DOM_PF12721	0.0
DOM_PF16551	0.0
DOM_PF02166	0.0
DOM_PF15692	0.0
DOM_PF04680	0.0
DOM_PF16629	0.0
Variant_Classification_3'UTR	0.0
DOM_PF16633	0.0
Variant_Classification_RNA	0.0
Polyphen2_HDIV_pred	0.0
Polyphen2_HVAR_pred	0.0
LRT_pred	0.0
MutationTaster_pred	0.0
MutationAssessor_pred	0.0
PROVEAN_pred	0.0
fathmm-MKL_coding_pred	0.0
MetaSVM_pred	0.0
MetaLR_pred	0.0
integrated_confidence_value	0.0
Variant_Classification_Intron	0.0
Variant_Classification_5'UTR	0.0
DOM_PF16630	0.0
SIFT_pred	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF12529	0.0
