Features	Importance
DOM_PF00180	0.3949095562401671
DOM_PF00870	0.2508966677716545
Variant_Classification_Missense_Mutation	0.10333697058879357
Variant_Classification_Silent	0.08240137577357838
DOM_PF00505	0.028345767725926056
Variant_Classification_Frame_Shift_Del	0.01585551200945565
FATHMM_score	0.011950221338442936
phastCons20way_mammalian	0.010130692249491011
MetaLR_score	0.007843035956426865
integrated_fitCons_score	0.007797282274351688
Variant_Classification_Frame_Shift_Ins	0.007107404918903315
SIFT_score	0.005538487249771117
CADD_raw	0.0054928013440979735
MetaSVM_score	0.00503018885298264
phyloP20way_mammalian	0.004984763822091312
fathmm-MKL_coding_score	0.004601715420803577
LRT_score	0.0045810247674862295
SiPhy_29way_logOdds	0.004388993328430434
phastCons7way_vertebrate	0.004372148478879129
GERP++_RS	0.004229822603255223
Polyphen2_HDIV_score	0.004155320813688241
Polyphen2_HVAR_score	0.004035191934665449
CADD_phred	0.003771391200774702
MutationAssessor_score	0.0035481118972762863
VEST3_score	0.00349812305374308
PROVEAN_score	0.0033757980989066448
MutationTaster_score	0.0023191043565350283
DOM_PF07710	0.0018908667678610759
phyloP7way_vertebrate	0.0015477148733518335
Variant_Classification_Nonsense_Mutation	0.001469719036024325
DANN_score	0.0014087542333368235
Variant_Classification_In_Frame_Ins	0.0012647740297438287
Polyphen2_HDIV_pred	0.0010970066499074746
Variant_Classification_In_Frame_Del	0.0007703116016325239
DOM_PF00757	0.0004352740169612158
integrated_confidence_value	0.00038414672418618913
MutationAssessor_pred	0.000289096399455823
MetaLR_pred	0.00027196904769720225
DOM_PF10409	0.00019237708434401558
Variant_Classification_Splice_Region	0.00017781159539960562
Variant_Classification_Translation_Start_Site	8.723073192565389e-05
FATHMM_pred	8.300326695294422e-05
MetaSVM_pred	7.977040507015845e-05
MutationTaster_pred	3.459252291082033e-05
Polyphen2_HVAR_pred	1.8106942660368454e-05
DOM_PF10581	0.0
DOM_PF09040	0.0
DOM_PF16210	0.0
DOM_PF01500	0.0
DOM_PF07544	0.0
DOM_PF13885	0.0
DOM_PF14642	0.0
DOM_PF05028	0.0
DOM_PF16454	0.0
DOM_PF07458	0.0
DOM_PF15664	0.0
DOM_PF00277	0.0
Variant_Classification_Intron	0.0
DOM_PF12540	0.0
Variant_Classification_3'Flank	0.0
LRT_pred	0.0
PROVEAN_pred	0.0
fathmm-MKL_coding_pred	0.0
SIFT_pred	0.0
Variant_Classification_RNA	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_Splice_Site	0.0
DOM_PF05392	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF08180	0.0
DOM_PF15482	0.0
DOM_PF12301	0.0
DOM_PF05206	0.0
