Features	Importance
DOM_PF00180	0.39540746969818924
DOM_PF00870	0.3186586088767424
Variant_Classification_Frame_Shift_Del	0.0883914566379132
Variant_Classification_Silent	0.07826740132052597
Variant_Classification_Missense_Mutation	0.06253094830387135
DOM_PF00505	0.022750841272507132
Variant_Classification_Nonsense_Mutation	0.01950142484886144
Variant_Classification_Frame_Shift_Ins	0.005185499027391685
MetaSVM_pred	0.002607269796760579
MetaLR_pred	0.002229535378247127
Variant_Classification_In_Frame_Ins	0.0012673283874436623
DOM_PF07710	0.0011727828287559966
Variant_Classification_Intron	0.0006221349336583386
fathmm-MKL_coding_pred	0.0004060529496262127
LRT_pred	0.00023562623911829435
Polyphen2_HVAR_pred	0.00023338490919671013
MutationTaster_pred	0.0001974823656141493
Polyphen2_HDIV_pred	0.00010727237922228816
MutationAssessor_pred	8.894239718877656e-05
PROVEAN_pred	7.705205855464423e-05
SIFT_pred	6.148539061085684e-05
Variant_Classification_Splice_Site	0.0
Variant_Classification_3'UTR	0.0
DOM_PF15664	0.0
DOM_PF10581	0.0
DOM_PF07458	0.0
DOM_PF00277	0.0
DOM_PF10409	0.0
DOM_PF16454	0.0
DOM_PF05028	0.0
FATHMM_pred	0.0
Variant_Classification_RNA	0.0
DOM_PF07544	0.0
DOM_PF13885	0.0
DOM_PF01500	0.0
DOM_PF16210	0.0
Variant_Classification_5'UTR	0.0
DOM_PF09040	0.0
Variant_Classification_Splice_Region	0.0
DOM_PF00757	0.0
DOM_PF14642	0.0
DOM_PF12540	0.0
DOM_PF05392	0.0
DOM_PF12301	0.0
DOM_PF15482	0.0
DOM_PF08180	0.0
DOM_PF13853	0.0
Variant_Classification_IGR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_5'Flank	0.0
DOM_PF05206	0.0
