Features	Importance
DOM_PF00071	0.23886836865000555
DOM_PF00870	0.09407629249695662
integrated_fitCons_score	0.0432525074601656
SiPhy_29way_logOdds	0.03612423427154485
FATHMM_score	0.03534839422880099
fathmm-MKL_coding_score	0.03319325549669009
GERP++_RS	0.031820270930229703
PROVEAN_score	0.03038475625203669
Variant_Classification_In_Frame_Del	0.029922591388896632
Variant_Classification_Nonsense_Mutation	0.0296717599559735
VEST3_score	0.029088623996267705
phastCons20way_mammalian	0.027507309307548498
MutationAssessor_score	0.02688259857594778
SIFT_score	0.026219555680769512
phyloP20way_mammalian	0.025959378933446995
CADD_raw	0.021326852782665648
phastCons7way_vertebrate	0.021284621371059943
MetaSVM_score	0.02077986114650594
DANN_score	0.02036204567825393
MetaLR_score	0.018932568373290725
Variant_Classification_Silent	0.018720809792993117
Polyphen2_HVAR_score	0.017455563878858972
phyloP7way_vertebrate	0.016193477729487617
CADD_phred	0.015201643485802975
Polyphen2_HDIV_score	0.0131745765333161
Variant_Classification_Missense_Mutation	0.013160559421859891
Variant_Classification_Frame_Shift_Del	0.012501651110313481
LRT_score	0.011989421929147995
MutationTaster_score	0.010390972751124097
DOM_PF07710	0.0059275553605035065
MutationAssessor_pred	0.0029748901876979457
LRT_pred	0.002424035809279026
FATHMM_pred	0.0019555066721354563
Variant_Classification_Frame_Shift_Ins	0.0018206288252386048
PROVEAN_pred	0.0017651094062537188
Polyphen2_HDIV_pred	0.0016304832471939795
Polyphen2_HVAR_pred	0.0014677041469729837
MutationTaster_pred	0.0013607142017535321
MetaLR_pred	0.0011055223626607047
SIFT_pred	0.0010348924345847418
MetaSVM_pred	0.0009773883181020877
Variant_Classification_In_Frame_Ins	0.0007625345005048471
DOM_PF00041	0.0007425968585289183
fathmm-MKL_coding_pred	0.0005042453803279774
DOM_PF07679	0.0004474408501241499
DOM_PF00084	0.0003875075853824919
DOM_PF00028	0.00032229949449934697
DOM_PF00431	0.00022575338310581793
Variant_Classification_Splice_Region	0.000219102155444723
DOM_PF01094	0.0002112189739192949
integrated_confidence_value	0.00020670997254948657
DOM_PF02210	0.0002011725193636264
DOM_PF00520	0.00017250796477941033
DOM_PF00090	0.00015577764581907827
DOM_PF00135	0.00015121943312594805
DOM_PF01049	8.628936218372051e-05
DOM_PF01391	8.436335416640248e-05
DOM_PF01421	7.789984560586402e-05
DOM_PF00754	7.538643973422561e-05
DOM_PF08441	6.949567893099055e-05
DOM_PF01404	6.841784602828095e-05
DOM_PF01823	6.829843253301272e-05
DOM_PF00001	5.917233215620311e-05
DOM_PF10565	5.8898265513707806e-05
DOM_PF00003	5.627407111235951e-05
DOM_PF00060	5.094924226287677e-05
DOM_PF07686	4.543223126298422e-05
DOM_PF01576	3.4267585586188564e-05
DOM_PF00059	3.275052707021576e-05
DOM_PF05729	3.258585611526789e-05
DOM_PF08434	1.7825311942959002e-05
DOM_PF00193	1.7492711370262387e-05
DOM_PF07700	1.6715830875122913e-05
DOM_PF00250	1.6370684687516374e-05
DOM_PF03516	1.5521064301552113e-05
DOM_PF00413	1.5090824406148109e-05
DOM_PF01055	1.4140271493212675e-05
DOM_PF00683	1.3257575757575753e-05
DOM_PF02026	1.278260869565218e-05
DOM_PF00057	1.1280746395250213e-05
DOM_PF16863	0.0
DOM_PF15229	0.0
DOM_PF14566	0.0
DOM_PF15621	0.0
DOM_PF05287	0.0
DOM_PF13839	0.0
DOM_PF05028	0.0
DOM_PF02191	0.0
DOM_PF06614	0.0
DOM_PF11918	0.0
DOM_PF08344	0.0
DOM_PF15240	0.0
DOM_PF08374	0.0
DOM_PF16606	0.0
DOM_PF08043	0.0
DOM_PF09422	0.0
DOM_PF19424	0.0
DOM_PF00201	0.0
DOM_PF15079	0.0
DOM_PF06484	0.0
DOM_PF15217	0.0
DOM_PF02932	0.0
DOM_PF07534	0.0
DOM_PF00837	0.0
DOM_PF10581	0.0
DOM_PF15902	0.0
DOM_PF00079	0.0
DOM_PF04790	0.0
DOM_PF14820	0.0
DOM_PF15256	0.0
DOM_PF04832	0.0
DOM_PF10501	0.0
DOM_PF11626	0.0
DOM_PF00361	0.0
DOM_PF06312	0.0
DOM_PF06229	0.0
DOM_PF02931	0.0
DOM_PF13853	0.0
DOM_PF00031	0.0
DOM_PF08562	0.0
DOM_PF02389	0.0
DOM_PF00690	0.0
DOM_PF16492	0.0
DOM_PF15482	0.0
DOM_PF15367	0.0
DOM_PF08180	0.0
DOM_PF04548	0.0
Variant_Classification_IGR	0.0
DOM_PF15371	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Intron	0.0
DOM_PF15030	0.0
DOM_PF15468	0.0
DOM_PF16026	0.0
DOM_PF11759	0.0
DOM_PF16497	0.0
DOM_PF01454	0.0
DOM_PF00151	0.0
DOM_PF13385	0.0
DOM_PF13306	0.0
DOM_PF14672	0.0
DOM_PF00051	0.0
DOM_PF13885	0.0
DOM_PF01500	0.0
DOM_PF13927	0.0
DOM_PF15752	0.0
DOM_PF13895	0.0
DOM_PF01007	0.0
DOM_PF00125	0.0
DOM_PF02760	0.0
DOM_PF00232	0.0
DOM_PF14650	0.0
DOM_PF14642	0.0
DOM_PF15434	0.0
DOM_PF05057	0.0
DOM_PF04810	0.0
