Features	Importance
Closeness_centrality	0.9216192459569699
Betweeness_centrality	0.03572933035034961
Degree	0.03070418244437462
hsa-mir-592	0.004727155945583207
logCPM	0.000932713745465791
SIFT_pred	0.0008777625001446813
fathmm-MKL_coding_pred	0.0007185429990849905
MutationAssessor_pred	0.0006496926323425852
Polyphen2_HDIV_pred	0.0006006068159337351
MutationTaster_pred	0.0005109582530065595
MetaSVM_pred	0.0004464530361203374
FATHMM_pred	0.00035660175009355146
Polyphen2_HVAR_pred	0.0003300648971167974
neigh_FC	0.0002800165885499036
LRT_pred	0.0002298814478477235
hsa-mir-190b	0.00022230190994331468
MetaLR_pred	0.0001904250544721386
logFC	0.00016309714383450332
PROVEAN_pred	0.00015522551878021686
hsa-mir-429	0.00011349730187497322
neigh_CNV_normFC	9.308922987626187e-05
hsa-mir-301b	8.200534700764796e-05
Variant_Classification_Silent	7.449340124419002e-05
Variant_Classification_Missense_Mutation	7.262962177645226e-05
hsa-mir-375	5.6146572104018904e-05
Variant_Classification_3'UTR	4.115226337448548e-05
neigh_CNV_FC	2.2727272727272726e-05
Variant_Classification_5'UTR	0.0
DOM_PF16454	0.0
DOM_PF02192	0.0
DOM_PF00613	0.0
DOM_PF10409	0.0
DOM_PF00361	0.0
DOM_PF00853	0.0
DOM_PF00907	0.0
DOM_PF15444	0.0
DOM_PF04553	0.0
Variant_Classification_3'Flank	0.0
DOM_PF07710	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Intron	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_Nonsense_Mutation	0.0
FC_Degree	0.0
FC_Closeness_centrality	0.0
FC_Betweeness_centrality	0.0
CNV	0.0
DOM_PF00792	0.0
DOM_PF00870	0.0
Variant_Classification_Splice_Site	0.0
DOM_PF00115	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF00119	0.0
DOM_PF03154	0.0
DOM_PF02312	0.0
DOM_PF00510	0.0
DOM_PF01059	0.0
DOM_PF00028	0.0
DOM_PF13631	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
DOM_PF00320	0.0
DOM_PF15991	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
DOM_PF06455	0.0
DOM_PF00146	0.0
DOM_PF00507	0.0
DOM_PF15504	0.0
