Features	Importance
Degree	0.2365436493830325
Closeness_centrality	0.15160751854239393
logCPM	0.08572990678415013
logFC	0.08377199067511043
neigh_FC	0.08060587905050515
Betweeness_centrality	0.048658041258265845
integrated_fitCons_score	0.04770050190439978
FATHMM_score	0.025090993354593503
SiPhy_29way_logOdds	0.012902497496738467
GERP++_RS	0.012578864370795037
fathmm-MKL_coding_score	0.012164801635303004
MutationAssessor_score	0.011849894205060782
MetaLR_score	0.011050369064601417
phastCons7way_vertebrate	0.010341763620359306
hsa-mir-429	0.01012181487115988
MetaSVM_score	0.010119834815926479
phastCons20way_mammalian	0.010031158907314226
VEST3_score	0.009874115367104036
hsa-mir-375	0.009723300824780469
hsa-mir-190b	0.009523778633954103
PROVEAN_score	0.00950464969217301
SIFT_score	0.00902811756589562
hsa-mir-592	0.008350481269106806
CADD_raw	0.007987427854899741
hsa-mir-301b	0.007841533071325577
phyloP20way_mammalian	0.007431270420350915
Polyphen2_HVAR_score	0.00724373331140935
DANN_score	0.007126062746440426
LRT_score	0.007095790907646589
CADD_phred	0.005328160090134558
MutationTaster_score	0.004564505889103714
phyloP7way_vertebrate	0.00445796378566854
Polyphen2_HDIV_score	0.0042205033588631315
DOM_PF00028	0.0030297493643228926
LRT_pred	0.0028389578898257387
neigh_CNV_normFC	0.0018076377227301181
CNV	0.001692226150387946
MutationAssessor_pred	0.0012999228284827002
FATHMM_pred	0.0011637511848690773
FC_Degree	0.0010310700565106519
neigh_CNV_FC	0.0009166153102441688
FC_Closeness_centrality	0.0008408053634181686
Polyphen2_HVAR_pred	0.000792965514137303
Polyphen2_HDIV_pred	0.0007883558044119452
MutationTaster_pred	0.0006511855211155573
PROVEAN_pred	0.0006046938489344183
SIFT_pred	0.0005492728099431367
MetaLR_pred	0.0005072967390866024
fathmm-MKL_coding_pred	0.00043687537509045206
MetaSVM_pred	0.0004282293922895193
FC_Betweeness_centrality	0.00020291990765169282
DOM_PF10409	0.00010631935166404087
integrated_confidence_value	7.41812837103927e-05
DOM_PF00613	2.6231480236852143e-05
DOM_PF02192	1.805262061235352e-05
DOM_PF00792	1.6155978816449958e-05
Variant_Classification_Missense_Mutation	2.982832770066811e-06
Variant_Classification_3'Flank	2.67094017094017e-06
DOM_PF00870	0.0
DOM_PF07710	0.0
DOM_PF16454	0.0
Variant_Classification_Silent	0.0
DOM_PF00361	0.0
DOM_PF00853	0.0
DOM_PF00907	0.0
DOM_PF15444	0.0
DOM_PF04553	0.0
DOM_PF00507	0.0
DOM_PF01059	0.0
DOM_PF06455	0.0
DOM_PF00146	0.0
Variant_Classification_Nonsense_Mutation	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_Intron	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF00119	0.0
DOM_PF03154	0.0
DOM_PF02312	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
DOM_PF13631	0.0
DOM_PF15504	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
DOM_PF00320	0.0
DOM_PF15991	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
Variant_Classification_Nonstop_Mutation	0.0
