Features	Importance
Closeness_centrality	0.3801927784280796
Betweeness_centrality	0.25414501579502047
Degree	0.19446559930143623
neigh_FC	0.06700182408283353
logCPM	0.03446406570053901
SIFT_pred	0.034071173917316844
hsa-mir-592	0.006017341602273864
LRT_pred	0.005082120710077993
MutationTaster_pred	0.004957854471960945
Polyphen2_HDIV_pred	0.004819306230604633
MutationAssessor_pred	0.0024504002376294614
fathmm-MKL_coding_pred	0.002345674890236748
Variant_Classification_Missense_Mutation	0.0015012281925131648
PROVEAN_pred	0.0013942768743122889
MetaSVM_pred	0.0013458699225302015
MetaLR_pred	0.0012791829130903531
logFC	0.000828276138073878
Polyphen2_HVAR_pred	0.0007738894804095778
FATHMM_pred	0.0006825470828158544
hsa-mir-375	0.000532835033414747
hsa-mir-190b	0.00047266562274781825
hsa-mir-301b	0.00041351148348533795
Variant_Classification_Silent	0.00039131789007743875
Variant_Classification_3'UTR	0.00010533166480139774
neigh_CNV_FC	0.00010523131869999178
Variant_Classification_In_Frame_Del	0.00010377742059807679
hsa-mir-429	5.6903594420617505e-05
DOM_PF00613	0.0
DOM_PF01059	0.0
DOM_PF00870	0.0
DOM_PF07710	0.0
DOM_PF00792	0.0
DOM_PF16454	0.0
FC_Betweeness_centrality	0.0
DOM_PF02192	0.0
DOM_PF10409	0.0
DOM_PF00146	0.0
DOM_PF00361	0.0
DOM_PF00853	0.0
DOM_PF00907	0.0
DOM_PF15444	0.0
DOM_PF04553	0.0
FC_Closeness_centrality	0.0
FC_Degree	0.0
DOM_PF00507	0.0
DOM_PF15504	0.0
DOM_PF06455	0.0
Variant_Classification_In_Frame_Ins	0.0
CNV	0.0
Variant_Classification_Nonsense_Mutation	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_Intron	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_IGR	0.0
DOM_PF00125	0.0
DOM_PF13853	0.0
DOM_PF00119	0.0
DOM_PF03154	0.0
DOM_PF02312	0.0
DOM_PF00115	0.0
DOM_PF00510	0.0
DOM_PF00028	0.0
DOM_PF13631	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
DOM_PF00320	0.0
DOM_PF15991	0.0
DOM_PF09040	0.0
neigh_CNV_normFC	0.0
