Features	Importance
Closeness_centrality	0.1350849833270257
Degree	0.1251004396313759
logCPM	0.12483703298656687
logFC	0.08750216301308444
neigh_FC	0.07894293628536776
Betweeness_centrality	0.041291275089104594
FATHMM_score	0.022179651550821557
integrated_fitCons_score	0.016696799116865755
PROVEAN_score	0.015649355693916837
MetaSVM_score	0.014998424105278987
hsa-mir-375	0.014186488574569554
hsa-mir-326	0.014069590270716395
hsa-mir-2110	0.013888216327982896
VEST3_score	0.013731694186059424
phastCons7way_vertebrate	0.013665968404715534
fathmm-MKL_coding_score	0.013240531922313203
hsa-mir-1976	0.0131931200000068
hsa-mir-1249	0.013008455936235902
SiPhy_29way_logOdds	0.012945241414441535
phyloP20way_mammalian	0.0129361787387151
hsa-mir-484	0.012928315488908085
hsa-mir-3653	0.01274504590547259
GERP++_RS	0.012556830216524166
MetaLR_score	0.012026299150581898
MutationAssessor_score	0.011689760041625304
SIFT_score	0.010794183525830453
CADD_raw	0.010543793229915728
phastCons20way_mammalian	0.010520756375518182
hsa-mir-760	0.009555611356583915
DANN_score	0.009280017106446452
Polyphen2_HVAR_score	0.008491906769358544
phyloP7way_vertebrate	0.007847463145209434
CADD_phred	0.006966206849501873
hsa-mir-1538	0.006843537345678801
Variant_Classification_Nonsense_Mutation	0.00573618483882972
Polyphen2_HDIV_score	0.005328213744166424
LRT_score	0.004867484225007897
hsa-mir-346	0.004393276251273496
MutationTaster_score	0.0043423312504486805
DOM_PF03166	0.004189481310883463
Variant_Classification_Missense_Mutation	0.0023970659377207924
DOM_PF00001	0.001964030276950709
Variant_Classification_Intron	0.0019027134757310688
MutationAssessor_pred	0.0018971865815445503
Variant_Classification_Silent	0.001690653027493401
DOM_PF00028	0.001610920968301607
Variant_Classification_3'UTR	0.001571419372956216
LRT_pred	0.001480442563474765
Variant_Classification_Frame_Shift_Del	0.0013466772365894279
CNV	0.0011564500425305078
Polyphen2_HVAR_pred	0.0011030597203272145
Variant_Classification_Frame_Shift_Ins	0.001066798268181805
neigh_CNV_normFC	0.0010596273503841018
neigh_CNV_FC	0.000978227067655375
Polyphen2_HDIV_pred	0.0009567763490951603
SIFT_pred	0.0008957024896050017
FATHMM_pred	0.0008440683866661663
DOM_PF00520	0.0008431355071208545
MutationTaster_pred	0.0007401023415121898
PROVEAN_pred	0.000681531791159237
FC_Degree	0.0006090477696456105
Variant_Classification_5'UTR	0.0005279461050304062
MetaLR_pred	0.0005052181940838461
MetaSVM_pred	0.000501377085976478
fathmm-MKL_coding_pred	0.0004893323325220192
Variant_Classification_Splice_Region	0.0004517453246315089
Variant_Classification_Splice_Site	0.000421168590306994
FC_Closeness_centrality	0.0003990544787425552
FC_Betweeness_centrality	0.00037784365531155745
Variant_Classification_In_Frame_Ins	0.00025487684116997804
integrated_confidence_value	0.0002416671401545511
Variant_Classification_In_Frame_Del	0.00018561592927495308
DOM_PF00071	3.048942302000982e-05
DOM_PF00870	9.933907069824723e-06
DOM_PF00613	7.2894571744390995e-06
Variant_Classification_Nonstop_Mutation	5.560307955517537e-06
DOM_PF16630	0.0
DOM_PF13853	0.0
DOM_PF14825	0.0
Variant_Classification_IGR	0.0
DOM_PF02166	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_3'Flank	0.0
DOM_PF16633	0.0
DOM_PF12529	0.0
Variant_Classification_RNA	0.0
DOM_PF15266	0.0
DOM_PF06346	0.0
DOM_PF10513	0.0
DOM_PF16692	0.0
DOM_PF08718	0.0
DOM_PF06777	0.0
DOM_PF07142	0.0
DOM_PF16210	0.0
DOM_PF13885	0.0
DOM_PF11411	0.0
DOM_PF00129	0.0
DOM_PF16629	0.0
DOM_PF04680	0.0
DOM_PF07710	0.0
DOM_PF02192	0.0
DOM_PF16551	0.0
DOM_PF12721	0.0
DOM_PF15444	0.0
DOM_PF15692	0.0
