Features	Importance
logCPM	0.1374
Closeness_centrality	0.11959999999999994
logFC	0.1183999999999999
Degree	0.10559999999999997
Betweeness_centrality	0.06539999999999994
neigh_FC	0.0498
FATHMM_score	0.03340000000000002
SiPhy_29way_logOdds	0.02920000000000002
PROVEAN_score	0.020000000000000007
phyloP7way_vertebrate	0.019800000000000012
hsa-mir-484	0.019400000000000014
hsa-mir-2110	0.018400000000000014
MutationAssessor_score	0.01820000000000001
phastCons7way_vertebrate	0.01820000000000001
VEST3_score	0.015600000000000008
MetaSVM_score	0.014600000000000009
hsa-mir-1976	0.012600000000000007
DOM_PF00028	0.012200000000000006
MetaLR_score	0.012000000000000005
CADD_raw	0.012000000000000005
Variant_Classification_Frame_Shift_Del	0.011600000000000006
GERP++_RS	0.010400000000000005
phyloP20way_mammalian	0.010000000000000004
hsa-mir-326	0.009800000000000005
DOM_PF00001	0.009400000000000006
integrated_fitCons_score	0.009000000000000003
hsa-mir-3653	0.008600000000000003
SIFT_score	0.008600000000000003
hsa-mir-1249	0.007400000000000003
hsa-mir-375	0.006600000000000002
fathmm-MKL_coding_score	0.005800000000000002
Polyphen2_HDIV_score	0.0052000000000000015
DANN_score	0.004800000000000001
LRT_score	0.004400000000000002
hsa-mir-1538	0.004000000000000001
hsa-mir-760	0.0034000000000000002
Polyphen2_HVAR_score	0.003
CADD_phred	0.0027999999999999995
Variant_Classification_Intron	0.0025999999999999994
MutationTaster_score	0.0025999999999999994
hsa-mir-346	0.0024
DOM_PF00520	0.0024
phastCons20way_mammalian	0.0018
Variant_Classification_Missense_Mutation	0.0018
MutationAssessor_pred	0.0016
Variant_Classification_In_Frame_Del	0.0016
Variant_Classification_Frame_Shift_Ins	0.0014000000000000002
Variant_Classification_Nonsense_Mutation	0.0012000000000000001
FC_Betweeness_centrality	0.0008
neigh_CNV_normFC	0.0006
Variant_Classification_Silent	0.0004
Variant_Classification_Splice_Region	0.0004
Variant_Classification_Splice_Site	0.0004
MutationTaster_pred	0.0004
DOM_PF00071	0.0004
Variant_Classification_3'UTR	0.0002
neigh_CNV_FC	0.0002
CNV	0.0002
DOM_PF15444	0.0
DOM_PF07710	0.0
DOM_PF02192	0.0
DOM_PF00613	0.0
DOM_PF16551	0.0
DOM_PF12721	0.0
Polyphen2_HVAR_pred	0.0
DOM_PF12529	0.0
DOM_PF04680	0.0
PROVEAN_pred	0.0
FATHMM_pred	0.0
FC_Closeness_centrality	0.0
FC_Degree	0.0
Polyphen2_HDIV_pred	0.0
LRT_pred	0.0
DOM_PF00870	0.0
integrated_confidence_value	0.0
DOM_PF15692	0.0
DOM_PF16633	0.0
MetaSVM_pred	0.0
fathmm-MKL_coding_pred	0.0
Variant_Classification_RNA	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
SIFT_pred	0.0
DOM_PF13853	0.0
DOM_PF16630	0.0
DOM_PF02166	0.0
DOM_PF00129	0.0
DOM_PF16629	0.0
DOM_PF11411	0.0
DOM_PF07142	0.0
DOM_PF14825	0.0
DOM_PF15266	0.0
DOM_PF06346	0.0
DOM_PF10513	0.0
DOM_PF16692	0.0
MetaLR_pred	0.0
DOM_PF06777	0.0
DOM_PF16210	0.0
DOM_PF13885	0.0
DOM_PF03166	0.0
DOM_PF08718	0.0
