Features	Importance
VEST3_score	0.5156889199622217
integrated_fitCons_score	0.3911854335126855
MutationAssessor_score	0.015384780958605184
FATHMM_score	0.014578698945280548
SIFT_score	0.010335625083598915
MetaSVM_score	0.009765311961547547
MetaLR_score	0.0058969963575966336
SiPhy_29way_logOdds	0.005680622876101617
PROVEAN_score	0.005338732851969754
LRT_pred	0.003941486165132641
fathmm-MKL_coding_score	0.0034305180150304725
CADD_raw	0.0031252010678433657
SIFT_pred	0.002393700012946205
phyloP20way_mammalian	0.0022221152972766475
DOM_PF00870	0.0021982295640977385
DANN_score	0.002011024839729398
CADD_phred	0.0012359576976543009
LRT_score	0.000826863185130808
MutationAssessor_pred	0.000818887291686299
phastCons7way_vertebrate	0.0005326363316176264
Polyphen2_HVAR_pred	0.0005242501416548537
DOM_PF00028	0.000443854283925477
MutationTaster_pred	0.0003771873626587656
Polyphen2_HDIV_pred	0.00035539557693669676
phastCons20way_mammalian	0.00030302791447200315
Polyphen2_HDIV_score	0.00028724007987896945
GERP++_RS	0.00026656299199529626
MutationTaster_score	0.0002619386030400946
FATHMM_pred	0.000249187925281567
Polyphen2_HVAR_score	0.00014171122994652407
MetaLR_pred	0.0001228268373815352
phyloP7way_vertebrate	7.507507507507507e-05
DOM_PF00507	0.0
DOM_PF13631	0.0
DOM_PF15504	0.0
DOM_PF15260	0.0
DOM_PF06229	0.0
DOM_PF00320	0.0
DOM_PF15991	0.0
DOM_PF09040	0.0
DOM_PF00125	0.0
DOM_PF06455	0.0
DOM_PF00146	0.0
DOM_PF00361	0.0
DOM_PF01059	0.0
DOM_PF00115	0.0
DOM_PF07710	0.0
DOM_PF00792	0.0
DOM_PF16454	0.0
DOM_PF02192	0.0
DOM_PF00613	0.0
DOM_PF10409	0.0
DOM_PF15444	0.0
DOM_PF00907	0.0
DOM_PF00853	0.0
DOM_PF00510	0.0
Variant_Classification_5'UTR	0.0
DOM_PF02312	0.0
DOM_PF03154	0.0
PROVEAN_pred	0.0
fathmm-MKL_coding_pred	0.0
MetaSVM_pred	0.0
integrated_confidence_value	0.0
Variant_Classification_Missense_Mutation	0.0
Variant_Classification_Silent	0.0
Variant_Classification_Nonsense_Mutation	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_Intron	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Splice_Site	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_Nonstop_Mutation	0.0
Variant_Classification_In_Frame_Ins	0.0
Variant_Classification_IGR	0.0
DOM_PF13853	0.0
DOM_PF00119	0.0
DOM_PF04553	0.0
