Features	Importance
Degree	0.42001097462028225
logCPM	0.1718397997496871
logFC	0.09977025272200582
Betweeness_centrality	0.08999302616000908
FATHMM_pred	0.06551724137931034
Closeness_centrality	0.03333333333333333
MetaSVM_score	0.03333333333333332
MetaLR_pred	0.03272727272727273
MetaLR_score	0.03066666666666667
CADD_phred	0.005128205128205126
LRT_pred	0.0037037037037037043
phastCons7way_vertebrate	0.0033333333333333353
PROVEAN_score	0.003174603174603175
SiPhy_29way_logOdds	0.0026666666666666657
Polyphen2_HDIV_score	0.0022222222222222222
MutationAssessor_score	0.0013888888888888887
GERP++_RS	0.0011904761904761906
DOM_PF06229	0.0
DOM_PF00146	0.0
DOM_PF00792	0.0
DOM_PF00510	0.0
DOM_PF07710	0.0
DOM_PF00028	0.0
DOM_PF00870	0.0
DOM_PF01059	0.0
DOM_PF00507	0.0
DOM_PF06455	0.0
DOM_PF02192	0.0
DOM_PF13631	0.0
DOM_PF15504	0.0
DOM_PF00125	0.0
DOM_PF15260	0.0
DOM_PF09040	0.0
DOM_PF15991	0.0
DOM_PF00320	0.0
DOM_PF16454	0.0
SIFT_score	0.0
DOM_PF00613	0.0
hsa-mir-375	0.0
neigh_CNV_FC	0.0
neigh_FC	0.0
FC_Betweeness_centrality	0.0
FC_Closeness_centrality	0.0
FC_Degree	0.0
hsa-mir-592	0.0
hsa-mir-429	0.0
hsa-mir-301b	0.0
DOM_PF10409	0.0
hsa-mir-190b	0.0
DOM_PF04553	0.0
DOM_PF15444	0.0
DOM_PF02312	0.0
DOM_PF00907	0.0
DOM_PF00853	0.0
DOM_PF00361	0.0
DOM_PF00115	0.0
Variant_Classification_Nonstop_Mutation	0.0
DOM_PF03154	0.0
VEST3_score	0.0
phyloP7way_vertebrate	0.0
integrated_confidence_value	0.0
integrated_fitCons_score	0.0
MetaSVM_pred	0.0
fathmm-MKL_coding_pred	0.0
fathmm-MKL_coding_score	0.0
DANN_score	0.0
CADD_raw	0.0
PROVEAN_pred	0.0
phastCons20way_mammalian	0.0
FATHMM_score	0.0
MutationAssessor_pred	0.0
MutationTaster_pred	0.0
MutationTaster_score	0.0
LRT_score	0.0
Polyphen2_HVAR_pred	0.0
Polyphen2_HVAR_score	0.0
Polyphen2_HDIV_pred	0.0
phyloP20way_mammalian	0.0
CNV	0.0
DOM_PF00119	0.0
Variant_Classification_Splice_Site	0.0
DOM_PF13853	0.0
Variant_Classification_IGR	0.0
Variant_Classification_In_Frame_Ins	0.0
SIFT_pred	0.0
Variant_Classification_Translation_Start_Site	0.0
Variant_Classification_In_Frame_Del	0.0
Variant_Classification_5'Flank	0.0
Variant_Classification_Splice_Region	0.0
Variant_Classification_3'Flank	0.0
Variant_Classification_Missense_Mutation	0.0
Variant_Classification_3'UTR	0.0
Variant_Classification_5'UTR	0.0
Variant_Classification_Frame_Shift_Ins	0.0
Variant_Classification_RNA	0.0
Variant_Classification_Intron	0.0
Variant_Classification_Frame_Shift_Del	0.0
Variant_Classification_Nonsense_Mutation	0.0
Variant_Classification_Silent	0.0
neigh_CNV_normFC	0.0
